interaction,name,adj_pval,lfc,expected_lfc_single,expected_lfc_abs_single,diff_magnitude_1,diff_magnitude_2
IL6_IL21,Fgd3,0.00555493432029521,-0.24849656470265197,0.4336921776887752,0.4336921776887752,1.5729791254869654,1.5729791254869654
IFNA_IL6,Zfp106,0.0038481000657484,-0.24533409785156368,0.19693546313141413,0.4282645845557718,2.2457588590220205,1.5728563759388199
IL6_IL2,Enc1,1.4955019237972634e-6,0.65525124938484125,-1.143927348383734,1.143927348383734,1.5728084482905773,1.5728084482905773
TNF_IL27,Thada,0.00845666233477447,0.21581697636413852,-0.37689593599769206,0.37689593599769206,1.572616883737001,1.572616883737001
TNF_IL27,Larp1b,2.9790639883503907e-4,-0.4732195874129203,0.8266409424659432,0.8266409424659432,1.5724608631182293,1.5724608631182293
IL4_IL21,Rfng,0.07393980556007014,-0.41323253072636906,0.7218575778682577,0.7218575778682577,1.5724571486063779,1.5724571486063779
IL4_IL2,Rrm2,0.02940463483124544,-0.1109091200423589,0.1937512163712385,0.1937512163712385,1.5724305742155993,1.5724305742155993
IL4_IFNA,Ostm1,0.04497707497842092,0.2220151907645842,-0.3878874470020883,0.3878874470020883,1.5723701359260254,1.5723701359260254
IL4_TNF,Ikzf5,6.315933414807502e-10,-0.427746012337101,0.7473611735098091,0.7473611735098091,1.5723417639269253,1.5723417639269253
IL6_TNF,Asap2,0.07198444017418695,-0.730633174585761,1.1292621997336028,1.2765947357651228,1.6470004705356471,1.5723297724143115
IL4_TNF,Gpr18,1.2336692467235536e-7,0.3482291444682588,-0.6084544756912782,0.6084544756912782,1.5723175001262473,1.5723175001262473
TNF_IL27,Zfp945,0.06927254184267956,-0.4156672403405622,-0.7263194868884553,0.7263194868884553,1.572292562493781,1.572292562493781
IL4_TNF,Dlgap3,2.6055516428557667e-4,-1.5442303785766074,2.6984654125377565,2.6984654125377565,1.5722624316034293,1.5722624316034293
IL21_IL27,Mthfd2,3.2500403848274243e-4,-0.27232661238380085,0.47587881792322895,0.47587881792322895,1.5722604203571295,1.5722604203571295
IL6_IL2,Rasal3,0.01251097294221398,0.1113761727435719,0.19464691132916176,0.19464691132916176,1.5721959417852096,1.5721959417852096
IL6_IL2,Psme2b,0.02077936523322717,0.1547187564463426,-0.2704131698684243,0.2704131698684243,1.5721568831933168,1.5721568831933168
IL4_IL27,Ifit3,0.03820165777987912,-0.6189629843913277,0.6027145472698351,1.0818498680981765,2.0269587604863606,1.5721339001311017
IL4_IL27,Rreb1,0.0491027604648657,0.3110448626901856,-0.5436921653202441,0.5436921653202441,1.5720973788669086,1.5720973788669086
IL4_IL6,Cd48,0.03673238143192198,0.12149635792795516,-0.21237753990666822,0.21237753990666822,1.572077244991858,1.572077244991858
IL4_IL27,Wdr26,7.053792710639737e-11,0.2259014446252939,-0.3949246812239023,0.3949246812239023,1.5720114628571902,1.5720114628571902
IL6_TNF,Lman2l,0.01445800234492665,0.4625925350875172,-0.808779767448889,0.808779767448889,1.5719635353226746,1.5719635353226746
IL4_IL6,Rab3ip,4.4634139927737234e-4,-0.26597324884677515,-0.17137312490957282,0.46503264113327447,2.5520125981662485,1.5719453331245825
IL2_TNF,Galnt1,1.785521893161672e-50,-0.6492741502659669,1.135214973867324,1.135214973867324,1.571939381713837,1.571939381713837
IL4_TNF,St8sia4,5.205756406940106e-33,0.8967525818424651,-1.5680604048694562,1.5680604048694562,1.5718865032607727,1.5718865032607727
IL4_IL2,Nipsnap3b,0.01419475671625454,-0.2519453222153399,0.4406270587889569,0.4406270587889569,1.5717881305514916,1.5717881305514916
IL6_IL2,Eif4e2,0.00562761314404667,-0.16128975515141247,0.282117206017561,0.282117206017561,1.5717118690781753,1.5717118690781753
IL21_IL27,Ssbp2,0.04149825017097159,-0.2842551478266414,0.12922124660737652,0.4972055622335503,3.1997554991116677,1.5717054864585756
IL4_TNF,Sra1,0.03432142610252434,-0.12906964913807617,0.2257750570312062,0.2257750570312062,1.5716736420544295,1.5716736420544295
TNF_IL21,Brix1,0.00328874336537149,0.2784287390497193,0.4871254760840344,0.4871254760840344,1.5715749898526912,1.5715749898526912
IFNA_IL21,Larp1b,0.02666137520596439,-0.46940269673685586,0.8217598045552625,0.8217598045552625,1.5712164237467143,1.5712164237467143
TNF_IL27,Dgat2,2.495560401892567e-4,-1.6690033175395944,2.9220291438340227,2.9220291438340227,1.5711795589244804,1.5711795589244804
IL4_IL27,Atp8a1,0.00280381901371813,-0.25874152348484897,0.4530140593944401,0.4530140593944401,1.5711556145315178,1.5711556145315178
IL6_IL2,Spcs2,0.05723464823113005,0.2427311686661801,-0.42503154139541116,0.42503154139541116,1.5710897781121727,1.5710897781121727
IL2_IL27,Pitpnc1,8.173355921751189e-7,-0.24033358388586903,0.42086650698321193,0.42086650698321193,1.5710446897012305,1.5710446897012305
IFNA_IL27,Sdad1,0.04044858671471716,-0.4839654575697034,0.8475278416509713,0.8475278416509713,1.5710319281393117,1.5710319281393117
IL4_IL6,Plagl2,1.6412495752721195e-6,-0.4164475796215754,0.5724894222824727,0.729316336395912,1.7274327933627664,1.5710109027305612
IL4_TNF,B4galt3,0.02410582616585252,0.2853136150145942,-0.49973843629940845,0.49973843629940845,1.5709258970099593,1.5709258970099593
IL4_IL2,Reps1,8.504080783329313e-8,0.2980903502350825,-0.5221397409089849,0.5221397409089849,1.5709014788189495,1.5709014788189495
TNF_IL21,Slc29a1,0.01047420216444096,0.2817666081643973,-0.4935933206463664,0.4935933206463664,1.5708476925810513,1.5708476925810513
IL12_IFNA,Phc2,0.0268718522143084,0.19095631560472331,0.330135998114474,0.33452787301730846,1.5784171271698446,1.5708233334411665
IL6_IL27,Pycr2,0.00527080048699722,0.2921417906661447,-0.5119222679631289,0.5119222679631289,1.570676075155977,1.570676075155977
IL6_IL27,Snx25,0.03189097602369653,-0.28174111688163606,0.49372193944048803,0.49372193944048803,1.5706473510189158,1.5706473510189158
TNF_IL27,Slc38a2,3.754920362128888e-17,-0.4695486051079402,0.70841568321686,0.8229477620075907,1.6628150903940422,1.5705691500545198
IFNA_IL27,Cmas,0.00715071971918347,-0.23589197210266305,0.41347383079700906,0.41347383079700906,1.5705124593930393,1.5705124593930393
IFNA_IL2,Srd5a3,0.08436524430202481,0.25412285359407893,-0.4456770279812846,0.4456770279812846,1.5701950911518607,1.5701950911518607
IL6_IL27,Atg13,0.04928937322149917,-0.17420634477156915,0.2412045293648173,0.3055281568671917,1.7222349647841204,1.5701809828522415
IL4_IL2,Rnh1,4.271641061951722e-4,-0.25363680434431796,0.4449617724779603,0.4449617724779603,1.5700193140903604,1.5700193140903604
IL12_IFNA,Rnf139,0.01892662476619153,0.2712222038153004,0.33224274717381114,0.4758668747560923,1.8163374704863364,1.5699539476336035
IFNA_TNF,Prpf38a,0.09931798414962167,0.14666672588840302,-0.030396428700440403,0.2573440581718067,5.825130193215034,1.56992466400948
IL2_IL27,Ifit1,2.331269524430851e-5,-1.096886007420718,1.9246690117388208,1.9246690117388208,1.5699089041963368,1.5699089041963368
TNF_IL21,N4bp2l1,0.05810289555884715,-0.17090353666250785,-0.11434903419205057,0.2999991058478936,2.4945778761495556,1.5696801534773903
IFNA_TNF,Derl1,0.02447679628378889,0.17575340080932256,-0.3085554716263625,0.3085554716263625,1.5696006616993223,1.5696006616993223
IL4_IL2,Hipk3,0.04349154429579435,-0.1310052937153404,0.23002871985473375,0.23002871985473375,1.5695171185496837,1.5695171185496837
IL4_IL27,Ankra2,0.07527338544864383,0.24678344824645423,-0.43332690463225115,0.43332690463225115,1.5695087141101713,1.5695087141101713
IL4_IL2,Eef1akmt1,0.08917574096046088,-0.11513838669634478,-0.07701576156224413,0.20218616658139385,2.494997703856891,1.56946718285988
IL6_IL2,Nit2,0.04900564500115962,-0.2246485236551381,0.2660048970030414,0.39448983201964816,1.8445277744363087,1.5694659416315428
IL4_IL21,Sesn2,0.00379614321312176,0.7872894655571443,-1.3825770890127322,1.3825770890127322,1.5694362157551232,1.5694362157551232
IL6_IL2,Atp10a,2.269117601091116e-6,-0.42000455818901455,0.7375893002048897,0.7375893002048897,1.5694287567245682,1.5694287567245682
TNF_IL21,Timm10,0.0207425085605736,0.4668996402966007,0.8199508137229272,0.8199508137229272,1.5694239611479581,1.5694239611479581
IL4_IL6,Sesn3,3.0032289648509123e-6,0.1810989011067697,-0.31807123141432625,0.31807123141432625,1.5693658628021798,1.5693658628021798
IFNA_TNF,Desi2,0.09808950465983146,-0.17685878777999162,0.10164347249656507,0.31065838676093466,2.739991594501736,1.569303116596985
IL4_TNF,Nfat5,1.0876653675010646e-15,-0.501646569954685,0.35061510743118107,0.8811760869400956,2.4307614227751113,1.5692920829214332
TNF_IL21,Axin2,0.00769086021670627,-0.378242097169916,-0.2588109128745216,0.664523027669049,2.4614611608487227,1.5691933633913
IL6_IL27,Glrx,1.4478729745424118e-24,-0.5193284415510402,0.7887796303644982,0.9124161648863646,1.658394843831168,1.5691793520730961
IL6_IL2,Adgrl1,0.03900026860279712,-0.19659229545418255,0.13683420453663883,0.3454468732805185,2.436718955760384,1.5690955995266478
TNF_IL21,Lzts2,0.04216279307931578,-0.46220014278894594,-0.8121928127124467,0.8121928127124467,1.5690768688845635,1.5690768688845635
IL4_TNF,Rhobtb2,6.13007898985681e-5,0.5441667785084756,-0.9562917687564297,0.9562917687564297,1.5690384423324222,1.5690384423324222
IL6_TNF,Ruvbl2,0.00328943320520172,0.2601420545256019,0.45727548080982,0.45727548080982,1.568895699513341,1.568895699513341
IL4_IFNA,Ppp5c,0.06108370930765812,0.20608272275257655,-0.36230996694171924,0.36230996694171924,1.5688022454699038,1.5688022454699038
IFNA_TNF,Brwd1,0.08328324573750151,0.18189918425217905,-0.31981732124070894,0.31981732124070894,1.568759639241908,1.568759639241908
IL2_IL27,Arfip1,0.06640634042688325,0.20328342427940507,-0.3574617303287717,0.3574617303287717,1.5686858397189463,1.5686858397189463
IFNA_TNF,Btrc,0.08087711011336746,0.2422288551079406,-0.42596991171890575,0.42596991171890575,1.5686524997281628,1.5686524997281628
IL4_TNF,Dynlrb1,1.1562078477589445e-12,0.23256086512738647,0.38454059626845283,0.40900332331890976,1.6047758478146028,1.5686038520182222
IFNA_IL2,Foxo1,0.00143681833490112,0.13837680215765172,-0.24336953861294883,0.24336953861294883,1.5685871902716801,1.5685871902716801
IL6_IL27,Fdps,0.01936595082638737,-0.26545959274723174,0.4670360569871742,0.4670360569871742,1.5683920733223427,1.5683920733223427
IL4_IL27,Usp8,0.00285748913059533,-0.21432932590421636,0.2011278461924792,0.37711344504081096,2.065637254918463,1.5683417781114164
IL2_TNF,Vcp,0.00507442795884623,0.11137064296873687,-0.19596927289791255,0.19596927289791255,1.5683066601301003,1.5683066601301003
IL2_IL27,Klhdc2,1.3320627356285784e-6,-0.3152385673445524,0.5547124589962225,0.5547124589962225,1.568291846040363,1.568291846040363
IL6_TNF,Cd9,4.428245388815798e-9,-0.4048923559045818,-0.7125703995472836,0.7125703995472836,1.568213830046577,1.568213830046577
IL4_TNF,Slc15a3,0.00309576306274813,1.0660802837775654,1.8762341058946648,1.8762341058946648,1.568202166471766,1.568202166471766
IL4_TNF,Plxnd1,5.975436215336942e-4,-0.7281768009387257,0.5613699406606378,1.2815598848760401,2.297142486969973,1.5681956883420702
IL4_IL6,Ube4a,0.0327753315293476,0.16626415848336,-0.2926188595566329,0.2926188595566329,1.5681935837467151,1.5681935837467151
IL4_IL2,Neil1,0.00250896740002667,0.4939724877010602,-0.8696370831434829,0.8696370831434829,1.5680214163769266,1.5680214163769266
IL4_TNF,Ccdc9,0.00763223911051605,0.24899735180654547,-0.43838771098697304,0.43838771098697304,1.5679843334247674,1.5679843334247674
IFNA_IL6,Churc1,0.09305816226934696,0.2175058064722198,-0.38300787903997674,0.38300787903997674,1.5678885954445794,1.5678885954445794
IL4_IFNA,Nop10,0.02324165272478397,-0.17249915589287187,0.30379302914294987,0.30379302914294987,1.56781801866725,1.56781801866725
IFNA_IL21,Glrx,2.0635461900036213e-8,-0.3639885039560225,0.6410763082129081,0.6410763082129081,1.5677771886012954,1.5677771886012954
IL2_TNF,Atp6v1e1,0.00636030750624717,0.20610563132738569,-0.3630061683536671,0.3630061683536671,1.5677744603132542,1.5677744603132542
IL4_IFNA,Usp15,0.08967270392838433,0.15093630503734806,0.1261353995398854,0.265890605423968,2.196621294164295,1.567663174096268
IL4_IL6,Larp1b,0.0147216045653052,-0.37757491057322246,0.6652313625440283,0.6652313625440283,1.5675843500962912,1.5675843500962912
IL4_TNF,Mdk,4.9774109474795654e-8,-1.1286805674090048,1.5371588063531934,1.9886221996161018,1.7342641259602345,1.5675691278247288
IL6_IL27,Usp8,0.01092561984553671,-0.19373159202406628,0.25017530862120047,0.341398863157305,1.7743833437911425,1.567464080672118
IL6_TNF,Sra1,0.05532402119909618,-0.13605593730503904,0.23976174749941315,0.23976174749941315,1.567463070001907,1.567463070001907
IL2_TNF,Coa6,0.01783183563468329,-0.215386385490155,0.3796297364577623,0.3796297364577623,1.5673590996845395,1.5673590996845395
IL4_IFNA,Rbbp7,0.02221858390591079,-0.13768003328007136,0.13656885035821575,0.24273384407272525,2.008136430225055,1.5672057549536487
IL4_IL6,Tnfrsf26,8.342136390710657e-27,0.6740884846380367,-1.1884489262674043,1.1884489262674043,1.5672002134371612,1.5672002134371612
IL12_IFNA,Ahnak,0.00749941320728819,-0.28237252673268637,-0.43398690735229173,0.4978766784026335,1.6506475701200558,1.5671535522383544
IL6_IL27,Trabd,0.06229617000278596,0.17633244000832438,-0.3110054798831404,0.3110054798831404,1.566975347426614,1.566975347426614
IL4_IL6,Cstb,0.00487565041840871,0.20959268901537795,-0.36973682814502756,0.36973682814502756,1.5668699276371956,1.5668699276371956
IL4_TNF,Psrc1,0.01921198596571707,-0.2049852517434286,0.3223369847361523,0.3616506248865587,1.6359346319232293,1.5668046386142085
IL4_IL27,Abca7,0.09731712425134534,-0.18525516502357844,-0.32685523730425237,0.32685523730425237,1.5667804700070758,1.5667804700070758
IL4_IL21,N4bp2l1,0.00428873320259058,0.24317227293996693,-0.05138226888666042,0.4291111435930385,5.732610649723527,1.5666883197295554
IL4_IFNA,Ap3d1,0.03284550133955262,0.20707136219279024,-0.3654385483740673,0.3654385483740673,1.5666379836339255,1.5666379836339255
IL2_TNF,Txnrd1,4.108081712375578e-6,0.321893122043137,0.4575219262316157,0.5680780230897453,1.7035578047470057,1.5666354073906572
IFNA_IL2,Urb1,0.0975108123448927,-0.4351533802125514,0.768242469124762,0.768242469124762,1.5664271342722174,1.5664271342722174
IL4_IL6,Ddit3,1.000938602708335e-4,0.3189724671083821,-0.5632639910277315,0.5632639910277315,1.5662930210155719,1.5662930210155719
IFNA_TNF,Actr10,0.00124634536931219,0.22793757885468816,-0.40254318538911166,0.40254318538911166,1.5662437898044557,1.5662437898044557
IL2_IL21,Ttll4,0.04767724247985169,-0.5128983235198927,0.9057918643733072,0.9057918643733072,1.5662430230312934,1.5662430230312934
IL4_IL2,Hps3,0.00139677675682312,-0.40198762126290544,0.7100104297594769,0.7100104297594769,1.5661714313113437,1.5661714313113437
IL6_IL21,Bcl2,3.5224537333086535e-8,0.4904221604140638,-0.8662891293226085,0.8662891293226085,1.5661183360312365,1.5661183360312365
IFNA_TNF,Mtss1,0.04441128107036791,-0.26891627142302305,-0.3582320571345391,0.4750260513156388,1.750676177821874,1.5661084706369865
IL4_TNF,Cnih4,0.009922916311448,0.1401419773599419,0.09817703359202928,0.24758275675133906,2.4274415536152403,1.5660409440415681
TNF_IL21,Tomm20,0.02850147346176098,0.15332628183934666,0.2709046154902486,0.2709046154902486,1.5659788466943478,1.5659788466943478
IL2_IL21,Pla2g4f,0.01792295288991134,-0.8670875401230385,1.53219101207003,1.53219101207003,1.5659134750774844,1.5659134750774844
IL6_IL21,Cfap36,0.01561205983643808,0.3523400071939618,-0.622654158335228,0.622654158335228,1.5658679099421786,1.5658679099421786
IL2_IL27,Sgpl1,0.00148661679908965,0.4032885281225926,-0.71273114557481,0.71273114557481,1.5658354214299766,1.5658354214299766
IL6_IL21,Idnk,1.2399165070114154e-7,-0.44185593985420674,0.7809349379004222,0.7809349379004222,1.5658037800718145,1.5658037800718145
TNF_IL21,Ccne1,0.04799928714756957,-0.278738046015813,0.49264328203159563,0.49264328203159563,1.5658009683321656,1.5658009683321656
IL6_IL2,Rfng,0.07180371548855724,-0.33897072830721126,0.5991036321909773,0.5991036321909773,1.565796483435702,1.565796483435702
IL4_TNF,Hnrnpll,0.00124771550040443,-0.1956390901287769,0.34578515947613114,0.34578515947613114,1.5657822054167176,1.5657822054167176
IL4_TNF,Rgs2,6.09363157524275e-14,1.467973024924881,-2.594700396690527,2.594700396690527,1.5657581995968561,1.5657581995968561
IL12_IL21,Cd40lg,0.0279615921386738,-0.2822894137629012,-0.4989699510562569,0.4989699510562569,1.565744316196456,1.565744316196456
IL6_IL2,Hmgb3,0.09246414137964191,-0.14498133294476928,0.1586324913957458,0.256267387019408,1.9139447516024917,1.5657424248595055
IL6_TNF,Trim12c,0.01080483885545825,-0.24712652802141769,-0.031564338660277275,0.4368246393762286,8.829295290524133,1.5657339484656962
IL4_TNF,Smarcd2,0.00785277493374781,0.13446550433701393,-0.23772241401777316,0.23772241401777316,1.5656408332070897,1.5656408332070897
IL4_IL2,Odc1,0.01030453387176704,0.24988393046081525,-0.1498227815880206,0.4417881915487811,2.6678633770659834,1.5656193063576342
IFNA_IL21,Coro1a,0.01829436510195116,-0.07075724581117038,0.06192825267441281,0.1251014802201348,2.142568097039261,1.5655987897718109
TNF_IL21,Eftud2,1.1456678594288636e-4,0.25904470685121667,0.4580008831860013,0.4580008831860013,1.5655987059440113,1.5655987059440113
IL6_IL27,Cisd1,0.09830621251550076,-0.2299126888103033,0.4065222450197361,0.4065222450197361,1.5655599210792053,1.5655599210792053
IL4_IL2,Nrn1,0.00313993017901601,0.4602429280383337,-0.8138057268090481,0.8138057268090481,1.5655439779748876,1.5655439779748876
IFNA_IL6,Hcfc1,0.03029685100636579,-0.1802696957281478,0.31877858969285716,0.31877858969285716,1.5655012650060265,1.5655012650060265
IL4_IL6,Ccdc77,0.02785113260050447,0.303732718517905,-0.5371098304915659,0.5371098304915659,1.5654946181862415,1.5654946181862415
IL4_IL2,Slf2,0.00900503544648373,0.19649582624811432,-0.3474832223678453,0.3474832223678453,1.5654829171582394,1.5654829171582394
IL4_IL2,Ubald1,1.3970678040510396e-5,-0.34152835330407316,0.6039607744015929,0.6039607744015929,1.5654810176082394,1.5654810176082394
IFNA_IL2,Hipk1,0.02616641044662553,0.12689770463400668,-0.22441998319802298,0.22441998319802298,1.5654474384397181,1.5654474384397181
IL4_IL2,Efr3a,1.5435859207891993e-7,-0.2901895084524967,0.5132232594823625,0.5132232594823625,1.5654254811934716,1.5654254811934716
IL4_IL2,Tmem170b,0.00225248912684962,-0.42550460344553087,0.7526154427974243,0.7526154427974243,1.5653678880996078,1.5653678880996078
IL6_TNF,Gbp9,0.00800367314837274,-0.21110804561708787,0.2682184307821693,0.3734313995864624,1.7870750902593155,1.5653194826435826
IL6_IL27,Nin,1.2286087316220708e-11,-0.3884933589618162,0.6872430940940464,0.6872430940940464,1.5652924886410755,1.5652924886410755
IL4_TNF,mt-Nd2,0.08747605481463497,0.06144215036214062,0.10869770350267469,0.10869770350267469,1.565257115672446,1.565257115672446
IL4_TNF,Cited2,7.66591866197867e-6,0.4061762980252295,-0.26975236061144897,0.7186141163657453,2.505737696250545,1.5652217076939556
IL4_TNF,Hacl1,4.496236215806513e-5,-0.38310343446973727,0.09444785658155225,0.6778105309906275,5.056242760140793,1.5652072621383257
IFNA_TNF,Vps13a,0.00420612707655477,-0.2141335262473458,0.36218585764176486,0.37892296881704274,1.5912255316692778,1.5651109694296124
IL2_IL21,Gvin1,4.4104818519953814e-41,-0.8797208190195129,1.5569232513463387,1.5569232513463387,1.565038012155564,1.565038012155564
IL4_IL21,Exoc6,8.035628259002386e-5,-0.3169428398568579,0.2967894071125575,0.5609783157705592,2.0679048249746232,1.5649823370115574
IL4_TNF,Sik1,2.498013250017631e-7,-0.4752410172057239,0.8411708264609258,0.8411708264609258,1.5649756295106128,1.5649756295106128
IFNA_TNF,Rbl1,6.15586238169235e-6,-0.2762995376528603,0.4878406224456393,0.4890474533232576,1.5663725506656607,1.5649749033049924
IL4_IL2,Utp20,0.03310410091211353,-0.3886513098298553,0.6879727073615585,0.6879727073615585,1.5649225698507292,1.5649225698507292
TNF_IL21,Dpysl2,9.033112435617538e-6,-0.33639953144345297,-0.43937774343666264,0.5955316322033477,1.7656271544667939,1.5648726503390629
TNF_IL21,Cnot8,3.622456156146697e-6,0.328642197146883,-0.5818262635699912,0.5818262635699912,1.56484593034764,1.56484593034764
IL4_TNF,Mpzl1,0.00360572640591044,-1.1874631536235225,1.9047699907255746,2.1024286793031632,1.6234155091718911,1.564805439210951
IL4_TNF,Ctla4,4.87262143829937e-14,0.27943589561644055,-0.49480712317697295,0.49480712317697295,1.564737010700829,1.564737010700829
IL4_IL21,Relb,0.07824586634163168,-0.2775815868562061,-0.4915801065038564,0.4915801065038564,1.5646721321380985,1.5646721321380985
IL4_TNF,Tecr,2.7690159185701692e-6,0.17214865835605064,-0.30488413981855456,0.30488413981855456,1.5646363187619445,1.5646363187619445
IL6_IL2,Nacc2,0.0094065384994588,-0.8318255731051181,1.4732796621223159,1.4732796621223159,1.5646080608394752,1.5646080608394752
TNF_IL27,Sh3bp5,2.1056065269989958e-23,-0.5717672722968024,0.8088974692887205,1.0126948178914643,1.706847646339614,1.5645997808967573
IL4_IL21,Gvin1,9.017021619829234e-42,-0.883469726418911,1.5649254040588154,1.5649254040588154,1.564544306155124,1.564544306155124
TNF_IL27,Cdon,9.500545426479432e-7,-0.47695705880220113,0.565300718072125,0.8449721657952096,1.843722718819097,1.5644648168420239
IL6_TNF,Ccser2,0.07232381422595563,0.1837345286232266,0.020108522278791008,0.3255536259970129,10.137147229213172,1.564375617259789
TNF_IL21,Snrpb,0.05712977880500607,0.1372680444193102,0.24327501901064091,0.24327501901064091,1.5642504724798976,1.5642504724798976
IL4_IL27,Ostm1,0.0215221185005256,0.22968222027805735,-0.4070658227973569,0.4070658227973569,1.5642385270757462,1.5642385270757462
IL2_TNF,Chic2,0.09059138802375027,0.1179685547259869,-0.20908039663284925,0.20908039663284925,1.5642258032116843,1.5642258032116843
TNF_IL27,Ube2g1,0.03018563421266596,-0.1524860432869253,0.27026030739370344,0.27026030739370344,1.5642191587712149,1.5642191587712149
IL6_IL27,Mapk1ip1,0.01863065707368837,0.28254535292476735,-0.5008108099573663,0.5008108099573663,1.5641758270929103,1.5641758270929103
IL4_IL2,Gng5,0.02954150164126875,-0.19041400704875097,0.3375142888158864,0.3375142888158864,1.5641657652977814,1.5641657652977814
IL4_IL2,Ncor2,9.235894652389454e-4,-0.24883536772341291,0.4411168591361839,0.4411168591361839,1.5641030547113846,1.5641030547113846
IL6_IL2,Cpeb2,0.01124310742749777,-0.6264571074542886,1.110571620907179,1.110571620907179,1.564085283344952,1.564085283344952
IL2_TNF,Synpo,0.00223118242120638,-0.924451217781893,1.6388655809507409,1.6388655809507409,1.5640799517222146,1.5640799517222146
IFNA_IL27,Psmg4,2.348175771357556e-7,-0.3955018014444528,0.7011688188854243,0.7011688188854243,1.5640607380019282,1.5640607380019282
IL6_IL21,Fmnl1,0.00685598712229199,-0.12000051760094645,0.21275990821367377,0.21275990821367377,1.5640184685567287,1.5640184685567287
IL2_IL21,Dusp11,0.06166807107907044,-0.11019796841221538,0.19538648414471205,0.19538648414471205,1.5639999557523017,1.5639999557523017
IL4_TNF,Nup54,0.08245073739086173,0.174582650801152,0.30499941034181133,0.30956746861294115,1.5724032404046229,1.5639567089636168
IL2_TNF,Hnrnpul1,0.0202532535737666,-0.07270740641459371,-0.12895538489361674,0.12895538489361674,1.5638183040946645,1.5638183040946645
IL6_IL27,Ctso,0.01269413726979493,-0.28274545152822994,0.5014834356535893,0.5014834356535893,1.5638181272323073,1.5638181272323073
IFNA_TNF,Lpcat3,0.03285471047589226,0.24216951464667705,-0.4295249775896583,0.4295249775896583,1.5638077580625147,1.5638077580625147
IL4_TNF,Dnajc14,0.04728117284328329,-0.12725287293570656,0.07726909385551832,0.22572498149195702,2.646879322457831,1.5637518368353076
IL2_IL21,Ripor2,3.7369581622136376e-20,-0.4010951624436536,0.7115191024128271,0.7115191024128271,1.5637166466557297,1.5637166466557297
IL4_TNF,Nxf1,0.08797022037899242,0.08663909188937843,0.04110901156408118,0.15370881154857882,3.107545002738012,1.5636572881964976
TNF_IL27,Enc1,9.434721174970746e-9,0.7107587924776749,-1.2610772494620004,1.2610772494620004,1.563612413736667,1.563612413736667
IL4_IFNA,Dlgap4,0.0269986058477855,0.2173843584145789,-0.02914089323896904,0.3857432820647173,8.459769905881911,1.5635467123393938
IL6_IL21,Fbh1,0.03979976096045742,0.34378063873179904,-0.6101225309292705,0.6101225309292705,1.5634616348427435,1.5634616348427435
IL6_TNF,P4ha1,3.7595700220653864e-11,-0.8107585724937237,0.9313835018900609,1.4390891440753877,1.8704884409574012,1.5633831481750455
IL4_IL21,Cd69,0.05327340959629553,0.5407767095790519,-0.9600052073090752,0.9600052073090752,1.5633060169484558,1.5633060169484558
IL2_TNF,Traf3ip2,0.02649113484802152,-0.1580295917914755,0.2805572191591551,0.2805572191591551,1.5632704525126768,1.5632704525126768
IL4_IL6,Ubn1,0.02412724342752254,0.1598329909187139,-0.28389323401797356,0.28389323401797356,1.5630038752828983,1.5630038752828983
IL4_IL2,Il27ra,2.1088465830899688e-4,-0.23920285476172895,0.4249033198875354,0.4249033198875354,1.562958309728062,1.562958309728062
IL6_IL27,Vbp1,0.0930687633938324,0.092672458810268,-0.16462011262790513,0.16462011262790513,1.5629473660957687,1.5629473660957687
IL4_IL6,Naf1,1.9691542252577417e-4,-0.6139302414216214,1.0905800225129652,1.0905800225129652,1.5629391963434052,1.5629391963434052
IL2_TNF,Cox7a2l,0.01798622960588669,-0.08079453849171102,-0.14356258802605137,0.14356258802605137,1.562782683167078,1.562782683167078
IL4_IL27,Vps26a,0.0215278642416734,0.20402301170448617,-0.36252956522809143,0.36252956522809143,1.5627762016488829,1.5627762016488829
IL6_IL27,Zbtb5,0.00893808266992963,0.3649454896890929,-0.6484861655389043,0.6484861655389043,1.5627652663735954,1.5627652663735954
IL4_IFNA,Nle1,0.09730821493998015,-0.414777019746438,0.7370523259393715,0.7370523259393715,1.562751117049669,1.562751117049669
IL4_IL6,Rnf130,0.00859105704937384,0.3646706116060576,-0.6480419583731886,0.6480419583731886,1.5627268526277343,1.5627268526277343
IL4_IL6,Asah1,0.08024080024115296,0.31287003623394993,-0.5561405641680355,0.5561405641680355,1.5625736664290821,1.5625736664290821
TNF_IL27,Cdv3,0.05489807144998038,-0.16220554016034186,0.2883344955023454,0.2883344955023454,1.5625602995498067,1.5625602995498067
IL4_IL2,Ston1,0.05045395614332027,0.31290725201267805,-0.1313421214344012,0.5562603367965906,3.382383112099796,1.562519437957159
IL6_IL27,Ankra2,0.01682360891989178,0.3067737652989415,-0.5454113314177571,0.5454113314177571,1.5624631312692119,1.5624631312692119
TNF_IL27,Nme7,0.00320106540901968,0.33573626943545076,-0.5969038888091489,0.5969038888091489,1.5624628616597898,1.5624628616597898
IL4_IL27,Snx9,0.0180699770031031,-0.361921460338439,-0.18493323507878312,0.6435698038174812,2.9570384965377228,1.5623655090584103
TNF_IL27,Cfl1,0.04372486611174914,0.06830067107895203,0.07979354525559851,0.1214555124611833,1.855967370044382,1.5623513473773425
IFNA_TNF,Calcrl,6.364264608736036e-9,-0.556995143475543,-0.22059847169031782,0.9905107091285521,3.524927481172526,1.5623312684479558
